date_ny,symbol,dividend,div_event_flag,div_amount,div_negative_flag,split_ratio,split_flag,split_mult,split_nonpos_flag,shares_out,shares_out_nonpos_flag,shares_out_ffill,log_shares_out,shares_out_roll_mean_252,shares_out_roll_std_252,shares_out_roll_z_252,earnings_flag,eps_estimate,eps_actual,eps_surp_pct,eps_surp_pct_calc,eps_surp_pct_final,eps_surp_winsor,eps_surp_rz_8,dividend_iqr_outlier,div_amount_iqr_outlier,split_ratio_iqr_outlier,split_mult_iqr_outlier,shares_out_iqr_outlier,log_shares_out_iqr_outlier,eps_estimate_iqr_outlier,eps_actual_iqr_outlier,eps_surp_pct_final_iqr_outlier,eps_surp_winsor_iqr_outlier,div_amount_rz_8,eps_estimate_rz_8,eps_actual_rz_8,5d_before_earnings_flag,year,month,day
2025/1/24,AMAT,0.0,0,0.0,0,0,1,0,1,812700992,0,812700992,20.51587381757577,20.53657303114429,0.0220545358622151,-0.938546778,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,1,24
2025/1/27,AMAT,0.0,0,0.0,0,0,1,0,1,812700992,0,812700992,20.51587381757577,20.53630942863717,0.0221677456529138,-0.921862393,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,1,27
2025/1/28,AMAT,0.0,0,0.0,0,0,1,0,1,812700992,0,812700992,20.51587381757577,20.5362215611348,0.0222046585866998,-0.916372728,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,1,28
2025/1/30,AMAT,0.0,0,0.0,0,0,1,0,1,812700992,0,812700992,20.51587381757577,20.536043119251325,0.0222769802231387,-0.905387601,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,1,30
2025/1/31,AMAT,0.0,0,0.0,0,0,1,0,1,812700992,0,812700992,20.51587381757577,20.535925348414832,0.0223048303407548,-0.898977062,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,1,31
2025/2/3,AMAT,0.0,0,0.0,0,0,1,0,1,812700992,0,812700992,20.51587381757577,20.53568970572752,0.0224098813187849,-0.884247795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,3
2025/2/4,AMAT,0.0,0,0.0,0,0,1,0,1,812700992,0,812700992,20.51587381757577,20.53561581813505,0.022444372458351,-0.879596905,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,4
2025/2/5,AMAT,0.0,0,0.0,0,0,1,0,1,812700992,0,812700992,20.51587381757577,20.53554193054257,0.0224785678063283,-0.874971801,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,5
2025/2/6,AMAT,0.0,0,0.0,0,0,1,0,1,812700992,0,812700992,20.51587381757577,20.5354680429501,0.0225124687105963,-0.870372131,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5,2025,2,6
2025/2/7,AMAT,0.0,0,0.0,0,0,1,0,1,812700992,0,812700992,20.51587381757577,20.53539415535764,0.0225460764993559,-0.865797549,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4,2025,2,7
2025/2/10,AMAT,0.0,0,0.0,0,0,1,0,1,812700992,0,812700992,20.51587381757577,20.535029855942334,0.0226112221110807,-0.847191641,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,2025,2,10
2025/2/11,AMAT,0.0,0,0.0,0,0,1,0,1,812700992,0,812700992,20.51587381757577,20.5349084228039,0.0226315925483705,-0.841063446,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,2025,2,11
2025/2/12,AMAT,0.0,0,0.0,0,0,1,0,1,812700992,0,812700992,20.51587381757577,20.534786989665463,0.0226512936756397,-0.834970945,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2025,2,12
2025/2/14,AMAT,0.0,0,0.0,0,0,1,0,1,823078976,0,823078976,20.528562716370185,20.534689567253515,0.0226857696213626,-0.270074632,1,2.3,2.38,3.67,3.478260869565221,3.67,3.67,-1.061556479,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,14
2025/2/18,AMAT,0.0,0,0.0,0,0,1,0,1,823078976,0,823078976,20.528562716370185,20.53459542797561,0.0226986897621045,-0.265773561,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,18
2025/2/19,AMAT,0.0,0,0.0,0,0,1,0,1,823078976,0,823078976,20.528562716370185,20.534571893156137,0.0227018576525868,-0.264699783,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,19
2025/2/20,AMAT,0.4,1,0.4,0,0,1,0,1,823078976,0,823078976,20.528562716370185,20.534548358336657,0.0227050007061198,-0.263626592,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,20
2025/2/21,AMAT,0.0,0,0.0,0,0,1,0,1,823078976,0,823078976,20.528562716370185,20.53452482351718,0.0227081189330167,-0.262553986,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,21
2025/2/24,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53435097436469,0.022773357464337,-0.825398252,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,24
2025/2/25,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53427581719818,0.0228039949667339,-0.820993528,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,25
2025/2/26,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.534200660031672,0.0228343439907483,-0.81661094,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,26
2025/2/27,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53412550286517,0.0228644056851138,-0.812250194,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,2,27
2025/3/3,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53382487419913,0.0229818015551974,-0.795019887,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,3
2025/3/4,AMAT,0.0,0,0.0,0,0,1,0,1,844163008,0,844163008,20.55385617253696,20.533749717032624,0.0230104432502145,0.873796966260057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,4
2025/3/5,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.533826553070952,0.0230451002127576,-0.792909034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,5
2025/3/6,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53375139590444,0.0230736688028455,-0.788670026,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,6
2025/3/7,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.533676238737936,0.0231019575584281,-0.784451005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,7
2025/3/10,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.533450767238413,0.0231851550104654,-0.771911264,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,10
2025/3/11,AMAT,0.0,0,0.0,0,0,1,0,1,843262016,0,843262016,20.55278828261979,20.533375610071904,0.0232123345458809,0.8363084940687918,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,11
2025/3/12,AMAT,0.0,0,0.0,0,0,1,0,1,843262016,0,843262016,20.55278828261979,20.53344820845183,0.0232443044520082,0.8320349704544272,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,12
2025/3/13,AMAT,0.0,0,0.0,0,0,1,0,1,843262016,0,843262016,20.55278828261979,20.53352080683176,0.0232760040126277,0.8277828005862795,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,13
2025/3/14,AMAT,0.0,0,0.0,0,0,1,0,1,843262016,0,843262016,20.55278828261979,20.53359340521168,0.0233074343307996,0.82355171039766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,14
2025/3/18,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.533440532092087,0.0234208548239383,-0.763705992,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,18
2025/3/19,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53336537492558,0.02344772834211,-0.759625399,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,19
2025/3/20,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.533290217759067,0.0234743304681397,-0.755562885,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,20
2025/3/21,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53321506059256,0.0235006621236534,-0.751518216,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,21
2025/3/24,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53298958909304,0.0235780432823008,-0.739489022,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,24
2025/3/25,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.532914431926528,0.0236033020051711,-0.735513489,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,25
2025/3/26,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.532839274760025,0.023628294667056,-0.731554693,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,26
2025/3/27,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53276411759352,0.0236530221113452,-0.727612421,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,27
2025/3/28,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53268896042701,0.023677485168974,-0.723686464,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,28
2025/3/31,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.532463488927483,0.0237492961477274,-0.712004428,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,3,31
2025/4/2,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53231317459447,0.0237958628877515,-0.704294261,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,2
2025/4/3,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53223801742796,0.0238187563970863,-0.700461948,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,3
2025/4/4,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53216286026145,0.0238413910004315,-0.69664456,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,4
2025/4/7,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53193738876193,0.0239077486860322,-0.685280076,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,7
2025/4/8,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53186223159542,0.0239293549217018,-0.681520531,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,8
2025/4/9,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.531787074428912,0.02395070582475,-0.677774995,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,9
2025/4/10,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53171191726241,0.0239718020774263,-0.67404329,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,10
2025/4/11,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.531636760095893,0.0239926443514576,-0.670325244,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,11
2025/4/14,AMAT,0.0,0,0.0,0,0,1,0,1,814745984,0,814745984,20.518386947777813,20.531411288596374,0.0240536538635629,-0.541470368,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,14
2025/4/15,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.5313473737428,0.0240667743872826,-0.656236211,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,15
2025/4/17,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.531197059409784,0.0241057693560994,-0.648939026,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,17
2025/4/21,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.530896430743752,0.024180767637513,-0.634493745,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,21
2025/4/22,AMAT,0.0,0,0.0,0,0,1,0,1,823857984,0,823857984,20.5295087247191,20.53082127357724,0.0241988973377609,-0.054240028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,22
2025/4/23,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53080149275915,0.0241979248058692,-0.630120474,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,23
2025/4/24,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.530726335592643,0.0242157470088115,-0.626553072,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,24
2025/4/25,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.530651178426133,0.0242333230135628,-0.622997246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,25
2025/4/28,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.53042570692661,0.0242845791468221,-0.612397766,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,28
2025/4/29,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.530350549760108,0.0243011756222977,-0.608886791,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,29
2025/4/30,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.530275392593595,0.0243175284869554,-0.605386673,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,4,30
2025/5/2,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.530125078260586,0.0243495053397823,-0.598418454,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,5,2
2025/5/5,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.52993391048724,0.0243990519724633,-0.589368209,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,5,5
2025/5/6,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.529875905183825,0.0244157884369049,-0.586588482,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,5,6
2025/5/7,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.529689757724647,0.0243453500404485,-0.580639538,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,5,7
2025/5/8,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.529631752421228,0.0243615420719327,-0.577872594,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5,2025,5,8
2025/5/9,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.52957374711781,0.0243775853279746,-0.575112835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,4,2025,5,9
2025/5/12,AMAT,0.0,0,0.0,0,0,1,0,1,814476992,0,814476992,20.51805673883026,20.529419595127496,0.0244145724986234,-0.465412872,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3,2025,5,12
2025/5/13,AMAT,0.0,0,0.0,0,0,1,0,1,814476992,0,814476992,20.51805673883026,20.529371521784046,0.0244249699396043,-0.463246546,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,2,2025,5,13
2025/5/14,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.5293234484406,0.0244352683782664,-0.56351186,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1,2025,5,14
2025/5/15,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.529265443137177,0.0244505318650977,-0.560787728,1,2.31,2.39,3.45,3.4632034632034663,3.45,3.45,-0.931862233,0,0,0,0,0,0,0,0,0,0,0.0,1.348981518953192,0.9970732966175776,0,2025,5,15
2025/5/19,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.52900520817235,0.0244658026185199,-0.549801021,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,5,19
2025/5/20,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.52882602943533,0.0243982235005387,-0.543979955,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,5,20
2025/5/21,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.528646850698298,0.0243291371025874,-0.538159891,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,5,21
2025/5/22,AMAT,0.46,1,0.46,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.52846767196128,0.0242585305468229,-0.532340037,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,5,22
2025/5/23,AMAT,0.0,0,0.0,0,0,1,0,1,812441024,0,812441024,20.51555388491839,20.52840966665785,0.0242718601040529,-0.529657871,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,5,23
2025/5/27,AMAT,0.0,0,0.0,0,0,1,0,1,802497984,0,802497984,20.503239902061868,20.528031050410178,0.0244362086855396,-1.014525153,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,5,27
2025/5/28,AMAT,0.0,0,0.0,0,0,1,0,1,802497984,0,802497984,20.503239902061868,20.527924180095425,0.024485456719061,-1.008119976,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,5,28
2025/5/29,AMAT,0.0,0,0.0,0,0,1,0,1,802497984,0,802497984,20.503239902061868,20.52781730978068,0.0245341403768387,-1.001763556,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,5,29
2025/5/30,AMAT,0.0,0,0.0,0,0,1,0,1,802497984,0,802497984,20.503239902061868,20.52771043946592,0.0245822630120072,-0.995455032,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,5,30
2025/6/3,AMAT,0.0,0,0.0,0,0,1,0,1,802497984,0,802497984,20.503239902061868,20.527282958206914,0.0247692081535171,-0.970683277,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,6,3
2025/6/4,AMAT,0.0,0,0.0,0,0,1,0,1,802497984,0,802497984,20.503239902061868,20.52717608789216,0.0248145737555891,-0.964601934,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,6,4
2025/6/5,AMAT,0.0,0,0.0,0,0,1,0,1,802497984,0,802497984,20.503239902061868,20.52706921757741,0.024859397141977,-0.958563692,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,6,5
2025/6/6,AMAT,0.0,0,0.0,0,0,1,0,1,802497984,0,802497984,20.503239902061868,20.526962347262657,0.0249036812404341,-0.952567814,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,6,6
2025/6/9,AMAT,0.0,0,0.0,0,0,1,0,1,802497984,0,802497984,20.503239902061868,20.5266417363184,0.0250333262540735,-0.934827199,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,6,9
2025/6/10,AMAT,0.0,0,0.0,0,0,1,0,1,802497984,0,802497984,20.503239902061868,20.52647889661448,0.0250515503764813,-0.92764696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,6,10
2025/6/11,AMAT,0.0,0,0.0,0,0,1,0,1,802497984,0,802497984,20.503239902061868,20.52637202629973,0.0250929813643928,-0.921856351,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,2025,6,11
